MagX:,MagY:,MagZ:,Mag:,is data good?,try it myself,is data good?,,,,,,,
-415,2,-389,456.966,TRUE,568.8145568,TRUE,,,,,,,
-403,20,-387,432.997,TRUE,559.0867553,TRUE,,,,,,,
-392,23,-381,425.597,TRUE,547.1325251,TRUE,,,,,,,
-351,29,-374,420.949,TRUE,513.7295008,TRUE,,,,,,,
-325,31,-367,417.442,TRUE,491.1975163,TRUE,,,,,,,
-275,54,-355,420.131,TRUE,452.2897302,TRUE,,,,,,,
-254,61,-367,425.066,TRUE,450.4730847,TRUE,,,,,,,
-211,84,-407,424.778,TRUE,466.0751012,TRUE,,,,,,,
-192,93,-429,427.787,TRUE,479.1179396,TRUE,,,,,,,
-161,110,-467,427.487,TRUE,506.0731172,TRUE,,,,,,,
-143,112,-484,423.416,TRUE,516.9613138,TRUE,,,,,,,
-125,119,-510,421.038,TRUE,538.410624,TRUE,,,,,,,
-140,124,-518,415.078,TRUE,550.7267925,TRUE,,,,,,,
-163,127,-532,411.507,TRUE,570.7205971,TRUE,,,,,,,
-170,131,-536,410.243,TRUE,577.3707648,TRUE,,,,,,,
-159,135,-541,409.314,TRUE,579.8163502,TRUE,,,,,,,
-135,137,-534,411.93,TRUE,567.5825931,TRUE,,,,,,,
-145,135,-522,411.852,TRUE,558.3314428,TRUE,,,,,,,
-144,137,-517,410.261,TRUE,553.8898808,TRUE,,,,,,,
-142,139,-521,408.228,TRUE,557.6073888,TRUE,,,,,,,
-159,144,-530,404.489,TRUE,571.7665608,TRUE,,,,,,,
-165,150,-520,404.902,TRUE,565.7958996,TRUE,,,,,,,
-168,149,-519,401.518,TRUE,565.4962423,TRUE,,,,,,,
-177,148,-525,398.278,TRUE,573.4614198,TRUE,,,,,,,
-210,148,-512,397.654,TRUE,572.8420376,TRUE,,,,,,,
-226,149,-507,397.423,TRUE,574.7399412,TRUE,,,,,,,
-246,144,-514,398.363,TRUE,587.7482454,TRUE,,,,,,,
-243,139,-511,403.133,TRUE,582.6585621,TRUE,,,,,,,
-235,134,-498,404.755,TRUE,566.731859,TRUE,,,,,,,
-232,133,-489,407.36,TRUE,557.3454943,TRUE,,,,,,,
-228,130,-471,408.747,TRUE,539.1892061,TRUE,,,,,,,
-231,133,-469,412.9,TRUE,539.454354,TRUE,,,,,,,
-235,138,-466,414.986,TRUE,539.8379386,TRUE,,,,,,,
-241,139,-470,415.411,TRUE,546.1703031,TRUE,,,,,,,
-247,144,-468,416.064,TRUE,548.424106,TRUE,,,,,,,
-262,143,-465,410.026,TRUE,552.5558795,TRUE,,,,,,,
-274,142,-462,407.945,TRUE,555.5933765,TRUE,,,,,,,
-273,142,-452,394.901,TRUE,546.8061814,TRUE,,,,,,,
-289,144,-448,389.94,TRUE,552.2327408,TRUE,,,,,,,
-318,144,-429,380.77,TRUE,553.0831764,TRUE,,,,,,,
-327,138,-422,378.821,TRUE,551.4136378,TRUE,,,,,,,
-332,134,-436,372.18,TRUE,564.1595519,TRUE,,,,,,,
-328,124,-430,372.228,TRUE,554.8513314,TRUE,,,,,,,
-327,115,-404,376.985,TRUE,532.3250886,TRUE,,,,,,,
-321,114,-395,380.66,TRUE,521.5956288,TRUE,,,,,,,
-323,114,-385,389.903,TRUE,515.3154374,TRUE,,,,,,,
-320,120,-381,392.954,TRUE,511.8212579,TRUE,,,,,,,
-322,126,-377,414.456,TRUE,511.5554711,TRUE,,,,,,,
-325,127,-380,425.191,TRUE,515.9011533,TRUE,,,,,,,
-343,132,-366,426.699,TRUE,518.6800555,TRUE,,,,,,,
-362,136,-365,433.61,TRUE,531.7565232,TRUE,,,,,,,
-400,135,-364,434.987,TRUE,557.4235374,TRUE,,,,,,,
-444,133,-361,436.152,TRUE,587.4912765,TRUE,,,,,,,
-465,119,-354,440.115,TRUE,596.4075788,TRUE,,,,,,,
-495,104,-346,441.058,TRUE,612.8270555,TRUE,,,,,,,
-504,76,-323,438.76,TRUE,603.4243946,TRUE,,,,,,,
-524,35,-277,441.782,TRUE,593.7423684,TRUE,,,,,,,
-524,12,-255,442.323,TRUE,582.8764878,TRUE,,,,,,,
-524,-28,-215,438.732,TRUE,567.0846498,TRUE,,,,,,,
-522,-44,-202,438.386,TRUE,561.4481276,TRUE,,,,,,,
-521,-80,-172,436.991,TRUE,554.459196,TRUE,,,,,,,
-521,-83,-164,438.85,TRUE,552.4726238,TRUE,,,,,,,
-524,-93,-134,437.56,TRUE,548.7995991,TRUE,,,,,,,
-524,-98,-119,433.48,TRUE,546.2060051,TRUE,,,,,,,
-521,-105,-106,429.719,TRUE,541.9428014,TRUE,,,,,,,
-521,-110,-104,432.74,TRUE,542.5467722,TRUE,,,,,,,
-523,-115,-98,429.196,TRUE,544.3877295,TRUE,,,,,,,
-526,-117,-91,427.875,TRUE,546.4851325,TRUE,,,,,,,
-525,-115,-85,425.979,TRUE,544.1277424,TRUE,,,,,,,
-530,-118,-81,427.596,TRUE,548.9854279,TRUE,,,,,,,
-530,-129,-76,426.489,TRUE,550.7422265,TRUE,,,,,,,
-530,-132,-74,426.074,TRUE,551.1805512,TRUE,,,,,,,
-530,-142,-71,427.061,TRUE,553.2675664,TRUE,,,,,,,
-530,-148,-68,427.721,TRUE,554.4619013,TRUE,,,,,,,
-530,-156,-66,432.495,TRUE,556.4099208,TRUE,,,,,,,
-531,-163,-64,436.785,TRUE,559.1296808,TRUE,,,,,,,
-529,-166,-61,439.66,TRUE,557.7795263,TRUE,,,,,,,
-532,-172,-57,440.501,TRUE,562.0115657,TRUE,,,,,,,
-534,-181,-56,439.329,TRUE,566.6153898,TRUE,,,,,,,
-535,-193,-50,439.257,TRUE,570.941328,TRUE,,,,,,,
-537,-202,-50,440.168,TRUE,575.9105833,TRUE,,,,,,,
-536,-218,-52,439.133,TRUE,580.9681575,TRUE,,,,,,,
-537,-229,-57,437.133,TRUE,586.5654269,TRUE,,,,,,,
-538,-248,-62,435.195,TRUE,595.6441891,TRUE,,,,,,,
-538,-256,-66,437.149,TRUE,599.4464113,TRUE,,,,,,,
-532,-267,-67,437.121,TRUE,599.0008347,TRUE,,,,,,,
-525,-254,-67,438.057,TRUE,587.0519568,TRUE,,,,,,,
-514,-201,-70,437.143,TRUE,556.3245456,TRUE,,,,,,,
-508,-180,-78,438.114,TRUE,544.5622095,TRUE,,,,,,,
-497,-132,-92,437.082,TRUE,522.3954441,TRUE,,,,,,,
-492,-111,-98,439.129,TRUE,513.7985987,TRUE,,,,,,,
-480,-81,-112,439.114,TRUE,499.5047547,TRUE,,,,,,,
-473,-65,-115,436.085,TRUE,491.0997862,TRUE,,,,,,,
-469,-45,-117,436.047,TRUE,485.4636959,TRUE,,,,,,,
-467,-34,-116,437.085,TRUE,482.3909203,TRUE,,,,,,,
-466,-20,-110,436.122,TRUE,479.2243733,TRUE,,,,,,,
-462,-10,-106,434.122,TRUE,474.1096919,TRUE,,,,,,,
-466,-5,-104,436.092,TRUE,477.490314,TRUE,,,,,,,
-468,-2,-105,435.144,TRUE,479.6384055,TRUE,,,,,,,
-469,0,-104,435.134,TRUE,480.3925478,TRUE,,,,,,,
-472,2,-103,431.29,TRUE,483.1117883,TRUE,,,,,,,
-476,1,-100,427.517,TRUE,486.3918174,TRUE,,,,,,,
-482,-4,-98,427.433,TRUE,491.8780337,TRUE,,,,,,,
-483,-5,-98,428.412,TRUE,492.8671221,TRUE,,,,,,,
-484,-13,-98,426.434,TRUE,493.9929149,TRUE,,,,,,,
-484,-15,-96,428.412,TRUE,493.6567633,TRUE,,,,,,,
-485,-26,-97,428.412,TRUE,495.2877951,TRUE,,,,,,,
-486,-28,-95,427.474,TRUE,495.9889112,TRUE,,,,,,,
-484,-29,-92,427.539,TRUE,493.5189966,TRUE,,,,,,,
-482,-30,-87,427.417,TRUE,490.7066333,TRUE,,,,,,,
-485,-34,-79,427.454,TRUE,492.5667467,TRUE,,,,,,,
-486,-40,-70,426.456,TRUE,492.6418577,TRUE,,,,,,,
-489,-47,-57,427.455,TRUE,494.5492898,TRUE,,,,,,,
-489,-46,-52,427.394,TRUE,493.9038368,TRUE,,,,,,,
-491,-52,-43,427.433,TRUE,495.6147698,TRUE,,,,,,,
-489,-63,-33,427.454,TRUE,494.1447156,TRUE,,,,,,,
-490,-69,-28,429.431,TRUE,495.625867,TRUE,,,,,,,
-487,-83,-18,430.322,TRUE,494.3500784,TRUE,,,,,,,
-486,-89,-13,428.292,TRUE,494.2529717,TRUE,,,,,,,
-485,-92,-4,431.197,TRUE,493.6648661,TRUE,,,,,,,
-485,-97,0,434.056,TRUE,494.6048928,TRUE,,,,,,,
-488,-108,12,433.075,TRUE,499.9519977,TRUE,,,,,,,
-490,-110,13,435.057,TRUE,502.3634143,TRUE,,,,,,,
-490,-115,18,434.078,TRUE,503.6357811,TRUE,,,,,,,
-489,-118,24,434.029,TRUE,503.6079825,TRUE,,,,,,,
-481,-126,22,434.093,TRUE,497.7157823,TRUE,,,,,,,
-479,-125,21,434.084,TRUE,495.4866295,TRUE,,,,,,,
-475,-124,17,431.113,TRUE,491.2127848,TRUE,,,,,,,
-472,-113,14,430.113,TRUE,485.5399057,TRUE,,,,,,,
-471,-84,11,431.123,TRUE,478.5582514,TRUE,,,,,,,
-467,-79,10,429.113,TRUE,473.7404353,TRUE,,,,,,,
-464,-68,6,429.136,TRUE,468.9946695,TRUE,,,,,,,
-460,-60,6,428.171,TRUE,463.9353403,TRUE,,,,,,,
-461,-50,2,430.136,TRUE,463.7078822,TRUE,,,,,,,
-461,-45,0,430.159,TRUE,463.1911053,TRUE,,,,,,,
-458,-39,-1,428.179,TRUE,459.6585689,TRUE,,,,,,,
-458,-36,-1,426.174,TRUE,459.4137569,TRUE,,,,,,,
-459,-34,0,429.142,TRUE,460.2575366,TRUE,,,,,,,
-459,-33,2,428.152,TRUE,460.1890916,TRUE,,,,,,,
-460,-29,0,428.146,TRUE,460.9132239,TRUE,,,,,,,
-457,-32,1,428.152,TRUE,458.1200716,TRUE,,,,,,,
-454,-30,1,428.152,TRUE,454.9912087,TRUE,,,,,,,
-451,-31,0,427.136,TRUE,452.0641547,TRUE,,,,,,,
-444,-35,1,426.128,TRUE,445.3784907,TRUE,,,,,,,
-439,-35,-1,428.124,TRUE,440.3941417,TRUE,,,,,,,
-435,-30,-5,427.16,TRUE,436.0619222,TRUE,,,,,,,
-426,-16,-15,426.171,TRUE,426.5641804,TRUE,,,,,,,
-426,-2,-16,427.198,TRUE,426.3050551,TRUE,,,,,,,
-430,17,-29,427.146,TRUE,431.3119521,TRUE,,,,,,,
-432,25,-29,428.135,TRUE,433.6934401,TRUE,,,,,,,
-438,33,-27,427.146,TRUE,440.0704489,TRUE,,,,,,,
-441,34,-25,425.199,TRUE,443.0146724,TRUE,,,,,,,
-438,30,-30,426.241,TRUE,440.0499972,TRUE,,,,,,,
-435,27,-29,423.285,TRUE,436.80087,TRUE,,,,,,,
-431,23,-32,422.285,TRUE,432.7978743,TRUE,,,,,,,
-428,19,-35,423.332,TRUE,429.8488106,TRUE,,,,,,,
-425,20,-33,422.413,TRUE,426.7481693,TRUE,,,,,,,
-422,29,-34,421.414,TRUE,424.3595174,TRUE,,,,,,,
-420,30,-36,422.503,TRUE,422.6061997,TRUE,,,,,,,
-421,32,-31,420.567,TRUE,423.3509183,TRUE,,,,,,,
-419,37,-34,419.602,TRUE,422.0023697,TRUE,,,,,,,
-414,41,-39,417.61,TRUE,417.8492551,TRUE,,,,,,,
-412,44,-38,418.608,TRUE,416.0817227,TRUE,,,,,,,
-413,42,-38,417.599,TRUE,416.8656858,TRUE,,,,,,,
-414,43,-35,419.717,TRUE,417.6960617,TRUE,,,,,,,
-415,46,-33,419.535,TRUE,418.8436462,TRUE,,,,,,,
-411,43,-32,420.326,TRUE,414.4803976,TRUE,,,,,,,
-413,48,-39,422.289,TRUE,417.6050766,TRUE,,,,,,,
-412,49,-40,426.226,TRUE,416.8273024,TRUE,,,,,,,
-410,51,-46,425.241,TRUE,415.7126411,TRUE,,,,,,,
-408,49,-42,428.152,TRUE,413.0726328,TRUE,,,,,,,
-407,51,-42,431.177,TRUE,412.3275397,TRUE,,,,,,,
-401,54,-44,432.14,TRUE,407.004914,TRUE,,,,,,,
-397,51,-45,431.197,TRUE,402.7840613,TRUE,,,,,,,
-393,54,-42,430.145,TRUE,398.9097642,TRUE,,,,,,,
-392,53,-44,431.215,TRUE,398.0062814,TRUE,,,,,,,
-390,62,-42,428.174,TRUE,397.1246656,TRUE,,,,,,,
-387,59,-41,429.169,TRUE,393.6127539,TRUE,,,,,,,
-387,62,-40,428.169,TRUE,393.9708111,TRUE,,,,,,,
-383,65,-43,425.171,TRUE,390.8490757,TRUE,,,,,,,
-379,65,-44,426.259,TRUE,387.0426333,TRUE,,,,,,,
-377,70,-43,425.191,TRUE,385.84712,TRUE,,,,,,,
-370,70,-48,424.213,TRUE,379.6103265,TRUE,,,,,,,
-366,73,-47,425.213,TRUE,376.1568822,TRUE,,,,,,,
-355,76,-50,424.236,TRUE,366.4710084,TRUE,,,,,,,
-350,80,-54,427.236,TRUE,363.0647325,TRUE,,,,,,,
-341,87,-52,430.173,TRUE,355.7442902,TRUE,,,,,,,
-340,88,-52,429.191,TRUE,355.0323929,TRUE,,,,,,,
-334,100,-59,429.191,TRUE,353.6057126,TRUE,,,,,,,
-331,106,-64,428.132,TRUE,353.4020373,TRUE,,,,,,,
-328,114,-68,429.216,TRUE,353.8417725,TRUE,,,,,,,
-340,114,-69,427.17,TRUE,365.1807772,TRUE,,,,,,,
-346,117,-72,427.192,TRUE,372.2754357,TRUE,,,,,,,
-357,119,-73,423.318,TRUE,383.3262318,TRUE,,,,,,,
-366,121,-75,424.436,TRUE,392.7110897,TRUE,,,,,,,
-384,111,-76,420.601,TRUE,406.8820468,TRUE,,,,,,,
-390,107,-78,419.574,TRUE,411.8652692,TRUE,,,,,,,
-403,101,-78,419.596,TRUE,422.722131,TRUE,,,,,,,
-411,96,-78,417.648,TRUE,429.2097389,TRUE,,,,,,,
-420,79,-78,417.825,TRUE,434.4249072,TRUE,,,,,,,
-423,75,-78,417.692,TRUE,436.6211172,TRUE,,,,,,,
-430,58,-73,418.698,TRUE,439.9920454,TRUE,,,,,,,
-437,55,-71,418.647,TRUE,446.1333881,TRUE,,,,,,,
-438,45,-72,422.432,TRUE,446.153561,TRUE,,,,,,,
-438,40,-71,423.375,TRUE,445.5165541,TRUE,,,,,,,
-446,27,-68,426.367,TRUE,451.9612815,TRUE,,,,,,,
-450,24,-67,429.337,TRUE,455.5930201,TRUE,,,,,,,
-455,22,-65,424.327,TRUE,460.1456291,TRUE,,,,,,,
-453,20,-64,428.305,TRUE,457.935585,TRUE,,,,,,,
-455,9,-61,428.356,TRUE,459.1590139,TRUE,,,,,,,
-455,4,-61,427.339,TRUE,459.0882268,TRUE,,,,,,,
-449,-3,-58,428.38,TRUE,452.7405438,TRUE,,,,,,,
-442,-4,-56,431.377,TRUE,445.5513438,TRUE,,,,,,,
-436,-7,-53,429.422,TRUE,439.2652957,TRUE,,,,,,,
-426,-2,-50,424.547,TRUE,428.9288985,TRUE,,,,,,,
-424,3,-47,421.599,TRUE,426.607548,TRUE,,,,,,,
-424,16,-45,419.588,TRUE,426.68138,TRUE,,,,,,,
-429,23,-43,420.611,TRUE,431.7626663,TRUE,,,,,,,
-433,33,-40,418.547,TRUE,436.0940266,TRUE,,,,,,,
-433,32,-35,419.558,TRUE,435.5892561,TRUE,,,,,,,
-439,35,-37,421.514,TRUE,441.9445667,TRUE,,,,,,,
-442,27,-44,421.582,TRUE,445.0044944,TRUE,,,,,,,
-443,29,-63,423.484,TRUE,448.3960303,TRUE,,,,,,,
-444,31,-69,423.55,TRUE,450.3976021,TRUE,,,,,,,
-446,29,-82,422.503,TRUE,454.4018046,TRUE,,,,,,,
-448,25,-90,424.501,TRUE,457.6341333,TRUE,,,,,,,
-451,24,-94,426.399,TRUE,461.3165941,TRUE,,,,,,,
-451,21,-102,425.443,TRUE,462.8671516,TRUE,,,,,,,
-444,21,-111,424.444,TRUE,458.1462649,TRUE,,,,,,,
-437,20,-116,424.53,TRUE,452.5759605,TRUE,,,,,,,
-433,17,-123,425.523,TRUE,450.4519952,TRUE,,,,,,,
-416,17,-118,425.471,TRUE,432.7458839,TRUE,,,,,,,
-414,22,-101,424.521,TRUE,426.7095031,TRUE,,,,,,,
-404,26,-78,426.47,TRUE,412.2814573,TRUE,,,,,,,
-402,34,-69,426.434,TRUE,409.2932934,TRUE,,,,,,,
-395,50,-66,426.488,TRUE,403.5851831,TRUE,,,,,,,
-394,55,-63,425.435,TRUE,402.7778544,TRUE,,,,,,,
-391,65,-67,425.435,TRUE,401.9888058,TRUE,,,,,,,
-390,68,-68,422.541,TRUE,401.6814658,TRUE,,,,,,,
-386,77,-71,420.748,TRUE,399.9574977,TRUE,,,,,,,
-387,76,-73,420.943,TRUE,401.0910121,TRUE,,,,,,,
-389,80,-83,422.008,TRUE,405.7215794,TRUE,,,,,,,
-389,81,-88,421.071,TRUE,406.9717435,TRUE,,,,,,,
-390,84,-93,418.389,TRUE,409.6400859,TRUE,,,,,,,
-391,85,-95,417.672,TRUE,411.2553951,TRUE,,,,,,,
-396,86,-99,418.733,TRUE,417.1486546,TRUE,,,,,,,
-394,87,-104,418.649,TRUE,416.6785332,TRUE,,,,,,,
-396,86,-109,418.747,TRUE,419.6343647,TRUE,,,,,,,
-412,86,-114,419.552,TRUE,436.0458691,TRUE,,,,,,,
-418,83,-126,421.011,TRUE,444.3973447,TRUE,,,,,,,
-442,82,-131,422.868,TRUE,468.2403229,TRUE,,,,,,,
-445,77,-122,425.623,TRUE,467.8012398,TRUE,,,,,,,
-471,60,-103,427.62,TRUE,485.849771,TRUE,,,,,,,
-475,53,-96,428.516,TRUE,487.4935897,TRUE,,,,,,,
-503,23,-89,431.307,TRUE,511.3306171,TRUE,,,,,,,
-510,15,-90,432.159,TRUE,518.0974812,TRUE,,,,,,,
-531,-25,-78,433.112,TRUE,537.2801876,TRUE,,,,,,,
-535,-28,-75,434.085,TRUE,540.9565602,TRUE,,,,,,,
-515,-81,-77,436.03,TRUE,526.9867171,TRUE,,,,,,,
-509,-89,-83,437.041,TRUE,523.3459659,TRUE,,,,,,,
-509,-162,-128,437.047,TRUE,549.2804384,TRUE,,,,,,,
-512,-200,-185,438.07,TRUE,579.9732752,TRUE,,,,,,,
-487,-293,-265,437.07,TRUE,627.0909025,TRUE,,,,,,,
-455,-337,-283,435.047,TRUE,632.9952606,TRUE,,,,,,,
-389,-396,-321,435.021,TRUE,641.2316274,TRUE,,,,,,,
-353,-415,-351,434.002,TRUE,648.1010724,TRUE,,,,,,,
-283,-455,-368,434.021,TRUE,650.0292301,TRUE,,,,,,,
-257,-481,-364,432.005,TRUE,655.6721742,TRUE,,,,,,,
-240,-532,-357,431.015,TRUE,684.1586073,TRUE,,,,,,,
-225,-550,-353,431.01,TRUE,691.1830438,TRUE,,,,,,,
-206,-589,-333,430.099,TRUE,707.2807081,TRUE,,,,,,,
-203,-598,-329,428.076,TRUE,712.077243,TRUE,,,,,,,
-180,-606,-310,428.099,TRUE,704.0852221,TRUE,,,,,,,
-149,-607,-321,430.058,TRUE,702.6314824,TRUE,,,,,,,
-132,-607,-341,429.058,TRUE,708.6282523,TRUE,,,,,,,
-106,-606,-341,428.058,TRUE,703.3868068,TRUE,,,,,,,
-85,-609,-352,429.062,TRUE,708.5266403,TRUE,,,,,,,
-77,-605,-372,430.079,TRUE,714.379451,TRUE,,,,,,,
-75,-602,-388,430.057,TRUE,720.1201289,TRUE,,,,,,,
-69,-601,-399,431.023,TRUE,724.6813093,TRUE,,,,,,,
-67,-601,-404,431.012,TRUE,727.2592385,TRUE,,,,,,,
-62,-598,-406,428.012,TRUE,725.4543404,TRUE,,,,,,,
-60,-601,-407,430.01,TRUE,728.3199846,TRUE,,,,,,,
-58,-600,-409,430.012,TRUE,728.4538421,TRUE,,,,,,,
-57,-599,-410,431.029,TRUE,728.1140021,TRUE,,,,,,,
-52,-600,-410,427.03,TRUE,728.5629691,TRUE,,,,,,,
-53,-599,-410,428.02,TRUE,727.8117889,TRUE,,,,,,,
-50,-600,-413,429.006,TRUE,730.1157442,TRUE,,,,,,,
-47,-598,-412,427.005,TRUE,727.7066717,TRUE,,,,,,,
-46,-599,-412,430.002,TRUE,728.4648241,TRUE,,,,,,,
-44,-597,-411,430.012,TRUE,726.1308422,TRUE,,,,,,,
-42,-599,-413,428.015,TRUE,728.7894072,TRUE,,,,,,,
-42,-600,-410,427.002,TRUE,727.9175778,TRUE,,,,,,,
-41,-597,-413,428.011,TRUE,727.089403,TRUE,,,,,,,
-39,-597,-414,427.002,TRUE,727.5479366,TRUE,,,,,,,
-40,-597,-412,427.011,TRUE,726.4661038,TRUE,,,,,,,
-38,-597,-413,426.006,TRUE,726.9264062,TRUE,,,,,,,
-36,-595,-411,427.006,TRUE,724.0455787,TRUE,,,,,,,
-34,-595,-413,426.009,TRUE,725.0862018,TRUE,,,,,,,
-35,-596,-413,426.001,TRUE,725.954544,TRUE,,,,,,,
-32,-597,-413,426.015,TRUE,726.6374612,TRUE,,,,,,,
-33,-596,-412,427.019,TRUE,725.2923548,TRUE,,,,,,,
-29,-596,-415,426.012,TRUE,726.8301039,TRUE,,,,,,,
-29,-596,-417,426.02,TRUE,727.9739006,TRUE,,,,,,,
-30,-597,-416,426.043,TRUE,728.2616288,TRUE,,,,,,,
-29,-598,-416,424.02,TRUE,729.0411511,TRUE,,,,,,,
-27,-597,-415,424.044,TRUE,727.573364,TRUE,,,,,,,
-25,-598,-415,423.024,TRUE,728.3227307,TRUE,,,,,,,
-25,-596,-414,421.053,TRUE,726.1108731,TRUE,,,,,,,
-25,-598,-415,422.063,TRUE,728.3227307,TRUE,,,,,,,
-24,-597,-415,423.044,TRUE,727.4682124,TRUE,,,,,,,
-22,-596,-415,424.044,TRUE,726.5844755,TRUE,,,,,,,
-23,-597,-416,423.019,TRUE,728.0068681,TRUE,,,,,,,
-22,-596,-414,423.031,TRUE,726.013774,TRUE,,,,,,,
-23,-598,-415,423.034,TRUE,728.2568228,TRUE,,,,,,,
-21,-597,-418,424.063,TRUE,729.0912151,TRUE,,,,,,,
-20,-596,-415,424.068,TRUE,726.5266685,TRUE,,,,,,,
-20,-595,-415,424.129,TRUE,725.7065523,TRUE,,,,,,,
-21,-594,-414,425.114,TRUE,724.3431507,TRUE,,,,,,,
-19,-596,-412,425.122,TRUE,724.7903145,TRUE,,,,,,,
-19,-596,-417,424.137,TRUE,727.6441438,TRUE,,,,,,,
-17,-597,-415,423.154,TRUE,727.2709261,TRUE,,,,,,,
-16,-596,-415,425.147,TRUE,726.42756,TRUE,,,,,,,
-16,-597,-415,425.114,TRUE,727.2482382,TRUE,,,,,,,
-16,-596,-416,426.106,TRUE,726.9993122,TRUE,,,,,,,
-16,-596,-415,426.086,TRUE,726.42756,TRUE,,,,,,,
-15,-595,-417,427.08,TRUE,726.7317249,TRUE,,,,,,,
-14,-596,-415,427.029,TRUE,726.3862609,TRUE,,,,,,,
-14,-594,-418,429.01,TRUE,726.4681686,TRUE,,,,,,,
-14,-596,-418,429.012,TRUE,728.1043881,TRUE,,,,,,,
-12,-596,-417,429.012,TRUE,727.4950172,TRUE,,,,,,,
-12,-596,-416,430.005,TRUE,726.9222792,TRUE,,,,,,,
-12,-596,-417,429.001,TRUE,727.4950172,TRUE,,,,,,,
-12,-594,-416,431,TRUE,725.2833929,TRUE,,,,,,,
-12,-594,-418,430.002,TRUE,726.4323781,TRUE,,,,,,,
-10,-595,-416,431.001,TRUE,726.0723104,TRUE,,,,,,,
-11,-595,-418,431.005,TRUE,727.2344876,TRUE,,,,,,,
-10,-596,-415,429.001,TRUE,726.3201773,TRUE,,,,,,,
-9,-595,-417,429.005,TRUE,726.6326445,TRUE,,,,,,,
-9,-595,-417,427.006,TRUE,726.6326445,TRUE,,,,,,,
-9,-594,-416,427.002,TRUE,725.2399603,TRUE,,,,,,,
-9,-596,-417,427.002,TRUE,727.4517166,TRUE,,,,,,,
-8,-594,-416,426.012,TRUE,725.2282399,TRUE,,,,,,,
-9,-595,-417,427.012,TRUE,726.6326445,TRUE,,,,,,,
-6,-595,-417,425.005,TRUE,726.6016791,TRUE,,,,,,,
-6,-594,-418,426.006,TRUE,726.3580384,TRUE,,,,,,,
-8,-594,-417,428.012,TRUE,725.8023147,TRUE,,,,,,,
-7,-595,-416,427.006,TRUE,726.0371891,TRUE,,,,,,,
-4,-595,-418,427.012,TRUE,727.1622928,TRUE,,,,,,,
-5,-595,-419,425.024,TRUE,727.7437736,TRUE,,,,,,,
-5,-595,-417,427.012,TRUE,726.5941095,TRUE,,,,,,,
-4,-594,-417,427.015,TRUE,725.7692471,TRUE,,,,,,,
-4,-594,-417,426.006,TRUE,725.7692471,TRUE,,,,,,,
-5,-592,-417,426.034,TRUE,724.1394893,TRUE,,,,,,,
-3,-593,-416,427.023,TRUE,724.3714517,TRUE,,,,,,,
-2,-595,-416,428.02,TRUE,726.0061983,TRUE,,,,,,,
-2,-595,-418,426.006,TRUE,727.1540415,TRUE,,,,,,,
-3,-594,-417,425.005,TRUE,725.7644246,TRUE,,,,,,,
-4,-595,-418,426.031,TRUE,727.1622928,TRUE,,,,,,,
-3,-593,-419,428.021,TRUE,726.0984782,TRUE,,,,,,,
-4,-593,-417,427.012,TRUE,724.9510328,TRUE,,,,,,,
-1,-593,-418,430.001,TRUE,725.5163678,TRUE,,,,,,,
-1,-594,-418,428.012,TRUE,726.3339452,TRUE,,,,,,,
-1,-594,-416,436.06,TRUE,725.184804,TRUE,,,,,,,
-2,-593,-418,445.4,TRUE,725.5184353,TRUE,,,,,,,
1,-594,-418,453.76,TRUE,726.3339452,TRUE,,,,,,,
-1,-595,-416,471.454,TRUE,726.0041322,TRUE,,,,,,,
0,-593,-416,478.96,TRUE,724.3652394,TRUE,,,,,,,
1,-593,-416,497.235,TRUE,724.3659296,TRUE,,,,,,,
1,-594,-419,511.846,TRUE,726.9098981,TRUE,,,,,,,
1,-594,-416,542.249,TRUE,725.184804,TRUE,,,,,,,
0,-593,-417,552.903,TRUE,724.9399975,TRUE,,,,,,,
1,-592,-418,580.402,TRUE,724.699248,TRUE,,,,,,,
0,-593,-418,595.675,TRUE,725.5156787,TRUE,,,,,,,
3,-593,-417,625.601,TRUE,724.9462049,TRUE,,,,,,,
3,-593,-419,636.618,TRUE,726.0984782,TRUE,,,,,,,
4,-593,-419,661.445,TRUE,726.1032984,TRUE,,,,,,,
2,-592,-420,661.263,TRUE,725.8567352,TRUE,,,,,,,
3,-593,-418,638.067,TRUE,725.5218811,TRUE,,,,,,,
3,-594,-421,645.246,TRUE,728.0700516,TRUE,,,,,,,
4,-593,-419,650.902,TRUE,726.1032984,TRUE,,,,,,,
3,-594,-418,653.518,TRUE,726.3394523,TRUE,,,,,,,
2,-594,-417,660.385,TRUE,725.7609799,TRUE,,,,,,,
4,-593,-419,661.415,TRUE,726.1032984,TRUE,,,,,,,
7,-593,-419,661.609,TRUE,726.1260221,TRUE,,,,,,,
3,-594,-418,662.128,TRUE,726.3394523,TRUE,,,,,,,
6,-593,-420,663.532,TRUE,726.6945713,TRUE,,,,,,,
7,-592,-419,662.693,TRUE,725.3095891,TRUE,,,,,,,
5,-593,-419,664.118,TRUE,726.1094959,TRUE,,,,,,,
4,-592,-419,662.513,TRUE,725.2868398,TRUE,,,,,,,
4,-594,-419,665.598,TRUE,726.9202157,TRUE,,,,,,,
6,-593,-419,683.627,TRUE,726.1170705,TRUE,,,,,,,
7,-593,-417,683.539,TRUE,724.9737926,TRUE,,,,,,,
7,-595,-418,686.433,TRUE,727.1849833,TRUE,,,,,,,
